basic word,probability,word form Word2Vec
ambiental,0.007999999046325684,ambiental
ambiental,0.00568129825592041,ecológica
ambiental,0.005553864002227783,Ambiental
ambiental,0.005385361671447754,ecológico
ambiental,0.005336870193481446,sustentabilidade
ambiental,0.005115189075469971,ambientais
ambiental,0.004720944404602051,sustentável
ambiental,0.004589133262634278,preservação
ambiental,0.004559907436370849,social
ambiental,0.004552829742431641,cultural
ambiental,0.004543767929077148,biodiversidade
ambiental,0.004442781448364258,poluição
ambiental,0.004425801277160644,econômica
ambiental,0.0043761801719665525,florestal
ambiental,0.004316405296325683,econômico
ambiental,0.004218010902404785,energética
ambiental,0.0041991987228393556,sanitária
ambiental,0.004197348594665528,Sustentabilidade
ambiental,0.004189376831054688,patrimonial
ambiental,0.004101258277893066,governamental
ambiental,0.0041010422706604,urbana
ambiental,0.004090165138244629,educacional
ambiental,0.003986922264099121,ambiente
ambiental,0.003976065874099732,institucional
ambiental,0.003974257469177246,conservação
ambiental,0.003950546979904175,empresarial
ambiental,0.003940568447113037,natureza
ambiental,0.0039140148162841795,biológica
ambiental,0.0038973307609558106,industrial
ambiental,0.0038668172359466553,global
ambiental,0.0038578293323516845,política
ambiental,0.0038560683727264407,territorial
ambiental,0.00385332989692688,fiscal
ambiental,0.0038459064960479736,educativa
ambiental,0.0038448565006256106,urbano
ambiental,0.0038437769412994387,conscientização
ambiental,0.003836178779602051,moral
ambiental,0.003835205316543579,desmatamento
ambiental,0.003828884601593018,saneamento
ambiental,0.003827749013900757,tecnológico
ambiental,0.0038186440467834473,agrícola
ambiental,0.0038139688968658447,ecossistema
ambiental,0.0037981996536254883,comunitária
ambiental,0.003778916835784912,tecnológica
ambiental,0.003773627519607544,estrutural
ambiental,0.0037576746940612793,AMBIENTAL
ambiental,0.003737980365753174,impacto
ambiental,0.003728113889694214,licenciamento
ambiental,0.0036950364112854003,ética
ambiental,0.003694239139556885,degradação
controle,0.008,controle
controle,0.006111574172973633,controlo
controle,0.005842297077178955,Controle
controle,0.005256516933441162,monitoramento
controle,0.0052131395339965825,controles
controle,0.004950751781463623,controlar
controle,0.004945433616638184,gerenciamento
controle,0.004740443229675293,controlador
controle,0.004605344295501709,controlado
controle,0.004484499454498291,acompanhamento
controle,0.004483179092407226,remoto
controle,0.00445166540145874,Controlo
controle,0.0044503860473632815,planejamento
controle,0.004351069450378418,supervisão
controle,0.004216365814208985,sistema
controle,0.004213347434997559,regulação
controle,0.004167448043823243,vigilância
controle,0.004160273551940918,controla
controle,0.0040900039672851565,poder
controle,0.004081815719604492,fluxo
controle,0.004051120758056641,manejo
controle,0.004006803989410401,fiscalização
controle,0.003994786024093628,mecanismo
controle,0.003990630865097046,rigoroso
controle,0.003951437473297119,domínio
controle,0.003951398372650147,rastreamento
controle,0.003856078386306763,controlados
controle,0.003793783903121948,ajuste
controle,0.0037813982963562013,comando
controle,0.0037536036968231204,mapeamento
controle,0.0037469534873962405,acesso
controle,0.0037281384468078613,equilíbrio
controle,0.0037121667861938477,efetivo
controle,0.003705556869506836,registro
controle,0.0036983623504638673,foco
controle,0.003685168743133545,Monitoramento
controle,0.0036810970306396483,processo
controle,0.0036491866111755373,controlada
controle,0.003646212100982666,monopólio
controle,0.0036322803497314455,inventário
controle,0.0036304826736450195,controladas
controle,0.0036184101104736327,manuseio
controle,0.003613130807876587,rígido
controle,0.00360996150970459,tratamento
controle,0.003608220338821411,uso
florestais,0.007999999046325684,florestais
florestais,0.005544490814208984,florestal
florestais,0.0054618496894836424,florestas
florestais,0.005183505058288574,agrícolas
florestais,0.004886377334594727,floresta
florestais,0.004533052921295166,matas
florestais,0.0042066311836242674,ecossistemas
florestais,0.0041963887214660645,ambientais
florestais,0.004145464897155762,vegetais
florestais,0.004120414733886719,naturais
florestais,0.004084977149963379,industriais
florestais,0.004068747997283935,vegetação
florestais,0.004056751728057861,rurais
florestais,0.004019440650939942,incêndios
florestais,0.003982927322387695,biodiversidade
florestais,0.003973395109176636,minerais
florestais,0.003912317991256714,tropicais
florestais,0.0038812854290008547,desmatamento
florestais,0.0038779349327087405,terrestres
florestais,0.003862384080886841,selvagens
florestais,0.0038370716571807864,nativas
florestais,0.0037645375728607177,federais
florestais,0.0037530364990234375,árvores
florestais,0.0037217204570770264,espécies
florestais,0.003718982696533203,urbanos
florestais,0.0036613082885742186,verdes
florestais,0.0036610608100891115,aéreos
florestais,0.003638636589050293,plantações
ambiente,0.008,ambiente
ambiente,0.005174739360809326,Ambiente
ambiente,0.0051004781723022466,ambientes
ambiente,0.005066649436950683,clima
ambiente,0.00486100959777832,meio
ambiente,0.004696929931640625,cenário
ambiente,0.004631284713745117,ecossistema
ambiente,0.004434015274047852,contexto
ambiente,0.004221683979034424,local
ambiente,0.004017994403839111,entorno
ambiente,0.003986922264099121,ambiental
ambiente,0.003960124731063843,convívio
ambiente,0.003947717428207397,espaço
ambiente,0.003945813417434692,ecológico
ambiente,0.003933752059936523,urbano
ambiente,0.003929531574249268,corporativo
ambiente,0.003897672653198242,trabalho
ambiente,0.003867506504058838,atmosfera
ambiente,0.0038119828701019287,mundo
ambiente,0.003792778491973877,comportamento
ambiente,0.0037670631408691408,externo
ambiente,0.0037622690200805665,habitat
ambiente,0.003760737895965576,familiar
ambiente,0.0037571187019348144,cotidiano
ambiente,0.0037272231578826904,AMBIENTE
ambiente,0.003698689937591553,organizacional
ambiente,0.003693235158920288,dia-a-dia
ambiente,0.0036879487037658693,sistema
ambiente,0.0036840708255767825,acolhedor
ambiente,0.0036828227043151857,envolvente
ambiente,0.0036649746894836426,lar
ambiente,0.0036628198623657226,sustentável
ambiente,0.003621445894241333,escritório
ambiente,0.0036200242042541504,sofisticado
ambiente,0.003618680238723755,planeta
ambiente,0.003612781047821045,físico
ambiente,0.0036121885776519776,adequado
ambiente,0.0036096887588500976,visual
ambiente,0.0036062607765197756,aspecto
ambiente,0.0036013309955596927,recinto
meio,0.008,meio
meio,0.00486100959777832,ambiente
meio,0.004439590454101563,intermédio
meio,0.00441526985168457,fim
meio,0.004275914192199707,lado
meio,0.004144997119903565,dentro
meio,0.004086490154266357,através
meio,0.004080888748168946,Meio
meio,0.0040277552604675295,mesmo
meio,0.004019707679748535,fora
meio,0.004004926204681397,outro
meio,0.0039637360572814945,começo
meio,0.0038993792533874513,desse
meio,0.003841012716293335,por
meio,0.0038383092880249024,nesse
meio,0.0038373136520385744,pouco
meio,0.0038160574436187744,todo
meio,0.003789651393890381,menos
meio,0.0037588133811950683,daquele
meio,0.003736045598983765,caminho
meio,0.0037027764320373534,estranho
meio,0.0036995511054992674,bocado
meio,0.003697541475296021,sentido
meio,0.0036903274059295653,num
meio,0.003687475919723511,tanto
meio,0.003671525001525879,tempo
meio,0.003670323610305786,eletrônico
meio,0.0036676383018493654,mundo
meio,0.003655057430267334,mediante
meio,0.0036340665817260745,contexto
meio,0.003618817090988159,andado
meio,0.003603990077972412,longo
federal,0.008,federal
federal,0.006299008369445801,estadual
federal,0.00538159704208374,governo
federal,0.005364874839782715,municipal
federal,0.005093088150024414,Federal
federal,0.0050853872299194336,federais
federal,0.004817441940307617,governamental
federal,0.004677870273590088,estaduais
federal,0.004618156433105469,deputado
federal,0.004504815101623536,judiciário
federal,0.004445661067962647,Estadual
federal,0.004417752265930176,nacional
federal,0.0043289165496826175,estatal
federal,0.0042913293838500975,legislativo
federal,0.004287078380584717,pública
federal,0.004262742996215821,petista
federal,0.004220624923706054,regional
federal,0.00418203592300415,senador
federal,0.0041714410781860355,Governo
federal,0.004087952613830567,prefeitura
federal,0.004045906066894532,tucano
federal,0.004025668144226074,governador
federal,0.0040219793319702145,paulista
federal,0.003988169670104981,brasileiro
federal,0.003978922843933106,município
federal,0.003919343233108521,norte-americano
federal,0.00391572904586792,parlamentar
federal,0.0039010562896728516,Deputado
federal,0.0038810360431671144,legislativa
federal,0.0038258419036865236,prefeito
federal,0.003820753574371338,americano
federal,0.00381951642036438,ex-deputado
federal,0.0038152544498443602,constitucional
federal,0.0038047833442687987,militar
federal,0.003799949645996094,municipais
federal,0.003794341564178467,deputada
federal,0.0037917637825012206,federação
federal,0.0037896268367767333,Senado
federal,0.0037553963661193846,Legislativo
federal,0.0037399444580078125,Judiciário
federal,0.0037235829830169678,eleitoral
federal,0.0037220306396484374,republicano
federal,0.00371296763420105,parlamento
federal,0.0037105903625488284,fiscal
federal,0.0037039549350738527,autarquia
federal,0.003697206735610962,paranaense
federal,0.0036812896728515626,internacional
federal,0.0036805195808410646,governos
federal,0.0036798882484436034,PSDB
federal,0.00367824125289917,público
ambientais,0.008,ambientais
ambientais,0.005217382907867432,culturais
ambientais,0.0051531000137329105,climáticas
ambientais,0.005116110801696778,econômicos
ambientais,0.005115189075469971,ambiental
ambientais,0.00508308219909668,sociais
ambientais,0.004993045806884765,naturais
ambientais,0.004943078517913819,econômicas
ambientais,0.00484578800201416,estruturais
ambientais,0.004670300483703613,globais
ambientais,0.004658147811889649,impactos
ambientais,0.004656230926513672,biológicos
ambientais,0.004644194602966309,governamentais
ambientais,0.004552119255065918,sustentáveis
