basic word,probability,word form Word2Vec
fies,0.012,fies
estudante,0.011,estudante
estudante,0.007842969179153442,Estudante
estudante,0.007802541732788085,aluno
estudante,0.007472847580909729,aluna
estudante,0.007215008854866027,professor
estudante,0.007204578757286071,estudantes
estudante,0.0070913760066032405,universitário
estudante,0.006823678910732269,jovem
estudante,0.0066448507308959955,estudantil
estudante,0.006581327319145202,professora
estudante,0.006507206618785857,faculdade
estudante,0.0064934340119361875,universitária
estudante,0.006225261569023132,universidade
estudante,0.006141654908657074,docente
estudante,0.006141260206699371,adolescente
estudante,0.006102816104888916,acadêmico
estudante,0.005906183719635009,rapaz
estudante,0.005899854063987731,colega
estudante,0.005737800717353821,alunos
estudante,0.005697685360908508,acadêmica
estudante,0.005681968092918396,jornalista
estudante,0.0056732046604156495,participante
estudante,0.0055628900527954096,graduação
estudante,0.005543611943721771,garoto
estudante,0.0055309637784957885,curso
estudante,0.0055262562036514275,ensino
estudante,0.00547990134358406,pesquisador
estudante,0.005460534393787383,escola
estudante,0.005456327080726623,investigador
estudante,0.005448497295379638,profissional
estudante,0.005419422447681427,Aluno
estudante,0.005400601983070373,cursando
estudante,0.005349342197179794,garota
estudante,0.005349065840244293,estuda
estudante,0.005299088180065155,atleta
estudante,0.005276674747467041,aprendiz
estudante,0.005245033681392669,Estudantes
estudante,0.005226522356271744,militante
estudante,0.005206756114959716,licenciatura
estudante,0.005197984814643859,universitários
estudante,0.005192564219236373,colégio
estudante,0.005141791582107543,morador
estudante,0.005111609995365142,músico
estudante,0.005109586656093597,cidadão
estudante,0.005099926620721817,visitante
estudante,0.005067268311977386,namorado
estudante,0.005059249043464661,doutorado
estudante,0.0050348745584487915,pós-graduação
estudante,0.00503213295340538,namorada
estudante,0.005007572591304779,blogueiro
financiamento,0.011,financiamento
financiamento,0.008558123230934142,financiamentos
financiamento,0.008336865901947021,Financiamento
financiamento,0.007911884665489196,financiar
financiamento,0.007241806626319885,financiado
financiamento,0.0070129227638244624,investimento
financiamento,0.006983129322528839,empréstimos
