basic word,probability,word form Word2Vec
saúde,0.010000001192092895,saúde
saúde,0.006344319581985474,Saúde
saúde,0.006247385740280152,educação
saúde,0.00621801495552063,bem-estar
saúde,0.00606032133102417,nutrição
saúde,0.0056662350893020635,segurança
saúde,0.00538826584815979,assistência
saúde,0.005362526178359985,medicina
saúde,0.005324394106864929,enfermagem
saúde,0.005316245555877686,pública
saúde,0.005253860950469971,higiene
saúde,0.0052375149726867675,mental
saúde,0.005210583209991455,alimentação
saúde,0.005046163201332093,previdência
saúde,0.005006319880485535,cuidados
saúde,0.00493923157453537,saneamento
saúde,0.004915292859077454,médicos
saúde,0.004868538677692414,profissionais
saúde,0.004839836955070496,SUS
saúde,0.004824868738651276,vida
saúde,0.004807125329971314,médica
saúde,0.004759396612644196,prosperidade
saúde,0.004755639433860779,prevenção
saúde,0.004748104214668274,nutricional
saúde,0.004733004570007324,qualidade
saúde,0.004684549868106842,clínica
saúde,0.0046713873744010925,hospitalar
saúde,0.004648465216159821,sanitária
saúde,0.0046449387073516845,doença
saúde,0.0045513144135475156,física
saúde,0.004505118727684021,população
assistência,0.01,assistência
assistência,0.006875046491622925,Assistência
assistência,0.005692477226257324,prestação
assistência,0.00541458249092102,garantia
assistência,0.00538826584815979,saúde
assistência,0.005231540203094483,proteção
assistência,0.005212975740432739,auxílio
assistência,0.005178307294845581,serviços
assistência,0.005169392824172974,educação
assistência,0.005115944743156433,intervenção
assistência,0.005112138986587525,orientação
assistência,0.0050913989543914795,assistente
assistência,0.00506706178188324,médica
assistência,0.005048524141311646,ajuda
assistência,0.005009883642196656,capacitação
assistência,0.004976370334625244,atendimento
assistência,0.004935563206672668,técnica
assistência,0.004926069378852844,serviço
assistência,0.004856266677379608,segurança
assistência,0.004821187853813171,presta
assistência,0.004782035946846008,qualificação
assistência,0.004775869846343994,apoio
assistência,0.0047686368227005,assessoria
assistência,0.004762798249721527,assistentes
assistência,0.004741999506950379,suporte
assistência,0.004735742807388306,supervisão
assistência,0.004719190895557403,cooperação
assistência,0.004681539535522461,manutenção
assistência,0.00465194433927536,atenção
assistência,0.004646908342838287,protecção
assistência,0.004623258411884308,reparação
assistência,0.004612212479114533,prestar
assistência,0.00455870658159256,prestando
assistência,0.004552370309829712,nutrição
assistência,0.004529498815536499,previdência
assistência,0.004527426660060883,enfermagem
assistência,0.004511852860450745,solidariedade
assistência,0.004501114785671234,consultoria
rede,0.009999999403953552,rede
rede,0.007039551138877869,redes
rede,0.006488031148910523,Rede
rede,0.00564097285270691,internet
rede,0.005350862741470337,infra-estrutura
rede,0.00528210997581482,infraestrutura
rede,0.005239179134368896,conexão
rede,0.00514117181301117,malha
rede,0.0049489766359329225,telefonia
rede,0.00493346244096756,pública
rede,0.004914255142211914,plataforma
rede,0.004914196729660035,computadores
rede,0.004877714514732361,wireless
rede,0.0048484703898429874,Internet
rede,0.004808257818222046,comunicação
rede,0.004698590040206909,corporativa
rede,0.004694839715957641,comunidade
rede,0.004649426937103272,instituição
rede,0.004631799161434174,distribuição
rede,0.004623061716556549,operadora
rede,0.0046158224344253545,social
rede,0.004614420533180237,Redes
rede,0.004585123360157013,privada
rede,0.00455145001411438,REDE
rede,0.004534006118774414,unidade
rede,0.00451023280620575,mídia
vitais,0.01,vitais
vitais,0.007281290888786316,essenciais
vitais,0.006822183132171631,fundamentais
vitais,0.006338701248168946,indispensáveis
vitais,0.006219637393951416,importantes
